Name,Google Maps URL,Website,Phone,Address,Rating,Reviews Count
Modern Building Planner & Developers,https://www.google.com/maps/place/?q=place_id:ChIJ17xEhE2V-DkRPvyd2QKboo4,,+91 70013 93361,"Plot -285, nearby United club, Taltala, Block C, Kalyani, West Bengal 741235, India",4.8,100
"Yogi Architect- Architectural Drawing Design Services, Building Planner, Layout Planning",https://www.google.com/maps/place/?q=place_id:ChIJzUEToCL1-DkRYoRSxlQLPdE,,+91 98322 88690,"Dhaniakhali - Dwarbasini Rd, Pandua, Dwarbasini, West Bengal 712149, India",5,22
Concept Architectural & Structural Solution,https://www.google.com/maps/place/?q=place_id:ChIJHe_-yLTd-TkRiLAXjCI6ARM,https://cassolution.in/,+91 81165 47117,"Netaji Market, FB-21, Pravat Sarani, Bolpur, West Bengal 731204, India",5,13
Primo Architects & Interiors,https://www.google.com/maps/place/?q=place_id:ChIJkzz5IpVd-DkRB4fAXYTXS2g,https://www.instagram.com/primoarchitectsinteriors/profilecard/?igsh=MTJ0Ym1ub2g3ODV0OA==,+91 87683 90328,"Pal Bari Vill- Tilkuria, PO- Mohisgoria, Tilkuria, West Bengal 712402, India",5,15
SHIELD Architect Civil Engineer Interior Designer Center,https://www.google.com/maps/place/?q=place_id:ChIJo3mLnIjD-TkRnN06VhSNjLM,https://gngshield.com/bolpur/,+91 70017 54989,"Gayeshpur, Bolpur, Bolpur, Gayeshpur, West Bengal 731204, India",4.8,19
Aesthetic Architect & Structures,https://www.google.com/maps/place/?q=place_id:ChIJl4c42NTd-TkR19-1rAOlCu4,http://www.architectstructure.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9115573468645071068,+91 70019 61163,"Rabindra Bithi Bypass Rd, Bolpur, West Bengal 731204, India",4.3,6
Dhara Tarafdar Design Associates (branch office) | Architecture firm,https://www.google.com/maps/place/?q=place_id:ChIJayQT_WWn-TkRh1o-elPUUYw,https://www.dtdassociates.com/,+91 93824 66933,"J4XJ+FRM, Sanhati Pally, Katwa, West Bengal 713130, India",5,4
BISWAS CONSTRUCTION || Krishnendu Biswas,https://www.google.com/maps/place/?q=place_id:ChIJiypvmLNJ-DkR36GF5lEXDoI,,+91 94341 72567,"Baranilpur, Arya Pally Topeswari, Kali Mandir Lane, Police LIne Bazar, Bardhaman, West Bengal 713103, India",4.8,28
"Building Plan, Estimate and Supervision ( Malakar Engineering Consultancy )",https://www.google.com/maps/place/?q=place_id:ChIJi4F_7jVT-DkRpz5hIbNnYgM,,+91 85139 85982,"Jagatgouri Mandir, Mandalgram, West Bengal 713426, India",4.7,12
Edificeinnovation,https://www.google.com/maps/place/?q=place_id:ChIJVSnr4NTD-DkR0iQg-fUuSlg,http://www.edificeinnovation.com/,+91 82507 49639,"Gopalpur, Payradanga, West Bengal 741247, India",4.8,17
Sarkar Development Consultants,https://www.google.com/maps/place/?q=place_id:ChIJx2qdyie_-DkR7rq1viX_gnw,,+91 70014 35883,"Barajaguli, Haringhata, Dighapara, West Bengal 741221, India",4.9,11
Stone Architect Engineer Interior,https://www.google.com/maps/place/?q=place_id:ChIJd1qZz0DD-TkRNHTu83jroZk,,,"Layekbazar, Bolpur, Layek Bazar, West Bengal 731204, India",4.5,8
Craftertech Solutions Global Pvt. Ltd.,https://www.google.com/maps/place/?q=place_id:ChIJtatf8AGV-DkRcQtnnXPTjf4,http://www.craftertechsolutions.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6948332018711177349,+91 72787 52240,"B-14/73, Kalyani, B 14, Block B, Kalyani, West Bengal 741235, India",4.9,58
Sthapatya Shilpa Design Studio,https://www.google.com/maps/place/?q=place_id:ChIJRx5kgjjd-TkRhetnBJ87Ouc,http://www.sthapatyashilpa.in/,+91 84362 96363,"Bolpur Water Supply Rd, School bagan, Bolpur, West Bengal 731204, India",5,14
Sourav Dey Architect,https://www.google.com/maps/place/?q=place_id:ChIJqSJqN8eR-DkRgcOuynsR32g,,,"South Simla, Simla, Chinsurah R S, Chinsurah, West Bengal 712102, India",5,8
Saajaao Architechture & Interior,https://www.google.com/maps/place/?q=place_id:ChIJdeB2aD2b-DkRG-UQm8orAVo,https://www.facebook.com/saajaaocreation,,"N.C Banerjee Rd, Baidyabati, West Bengal 712222, India",5,17
TSRB Architects & Interior Designer,https://www.google.com/maps/place/?q=place_id:ChIJz66534xJ-DkRK43Kfz4HHPc,http://tsrb-architects.com/,,"C/O SANDIPKUNDU, GOPALNAGAR, GHORDAURCHATTI, POST OFFICE, SRIPALLY, Purba, Bardhaman, Gopalnagar P, West Bengal 713103, India",5,1
Tripam Ray - Edifice,https://www.google.com/maps/place/?q=place_id:ChIJQUXoAqbB-DkR1-yqyrdVEIU,https://tripamray.edificeinnovation.com/,+91 82402 63106,"Suksagar, Road, Debendra Pally, Palpara, Chakdaha, West Bengal 741222, India",5,10
Samadder Design & Construction,https://www.google.com/maps/place/?q=place_id:ChIJi29kG0zp-DkRdMW3tfxUYpI,,+91 86095 56672,"PARK MATH, Patuli Ln, Hashimpur, Jirat, West Bengal 712501, India",5,16
Studio Contour,https://www.google.com/maps/place/?q=place_id:ChIJ32VIFMV1AjoRQfWVjeLTl1o,https://studiocontour.co.in/,+91 98312 50307,"AL Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700156, India",4.9,138
Abin Design Studio,https://www.google.com/maps/place/?q=place_id:ChIJw85od9p2AjoRAxj573zCsUw,http://www.abindesignstudio.com/,+91 33 2466 6191,"62/2, Hindustan Park Rd, Golpark, Hindustan Park, Gariahat, Kolkata, West Bengal 700029, India",4.6,179
Haven Architects,https://www.google.com/maps/place/?q=place_id:ChIJpy4kN_9xAjoRW7kvdts835A,,+91 33 4072 2076,"a/6, New Raipur, Garia, Kolkata, West Bengal 700084, India",4.9,21
Metropolitan Architecture & Consultancy Studio,https://www.google.com/maps/place/?q=place_id:ChIJkQGZoFaf-DkRhxS0wRN_7Xc,https://macs-group.com/,+91 79807 02236,"2, Surer Math, Melabagan Estate, Prafulla Nagar, Dum Dum, Kolkata, West Bengal 700074, India",4.9,25
Maheshwari & Associates,https://www.google.com/maps/place/?q=place_id:ChIJKbCAbk93AjoR2KipURRhFf4,,+91 79801 14770,"1st Floor, Raj Baba Building, 37A, Baker Rd, Alipore Police Line, Alipore, Kolkata, West Bengal 700027, India",4.2,111
Anjan Gupta Architects,https://www.google.com/maps/place/?q=place_id:ChIJTWs8tihxAjoRGRnEqEhjfkU,http://anjanguptaarchitects.com,+91 33 4007 6000,"40/6, Gariahat Rd S, Dhakuria, Selimpur, Kolkata, West Bengal 700031, India",4.6,46
Mass & Void,https://www.google.com/maps/place/?q=place_id:ChIJxegfG-12AjoRy7LKvS3zOX8,http://massandvoid.com/,+91 33 2328 2264,"4B, 4th floor, The Ektaa Hibiscus, 56, Christopher Rd, Seal Lane, Tangra, Kolkata, West Bengal 700046, India",4.8,75
PRAKALPA PLANNING SOLUTIONS PVT LTD,https://www.google.com/maps/place/?q=place_id:ChIJsfJ2Aep3AjoRRPvIod7F5RA,https://prakalpaarchitects.com/,+91 33 2227 5933,"P31, Nani Gopal Roy Chowdhury Ave, Entally, Kolkata, West Bengal 700014, India",4.4,92
Sthapikaa Architecture & Urban Management Consultants,https://www.google.com/maps/place/?q=place_id:ChIJb_JgsQVxAjoRtnArWKBy29E,http://sthapikaa.com/,+91 88007 58608,"15/2P/20, Bank Plot, Jheel Rd, Dhakuria, Santoshpur, Kolkata, West Bengal 700075, India",4.9,22
ORACLE Architects,https://www.google.com/maps/place/?q=place_id:ChIJcVz7R_pxAjoRMkVhvbvEWzs,http://www.oraclearchitects.com/,+91 90789 37117,"CC 163, Street Number 197, CC Block(Newtown), Action Area I, Newtown, New Town, West Bengal 700156, India",4.6,16
BuildCraft Structure Design,https://www.google.com/maps/place/?q=place_id:ChIJdWjvYcfSuCgR8boI4LH01R4,https://buildcraft-structure-design.weeblysite.com/,,"1st Floor, 107, Collin Street, Park Street, Rafi Ahmed Kidwai Rd, Esplanade, Taltala, Kolkata, West Bengal 700016, India",5,77
Arch Studios Kolkata | Architects And Interior Designers,https://www.google.com/maps/place/?q=place_id:ChIJK5W8DFt3AjoROrEmustxsKE,https://archstudios.co.in/,,"12A, Panditiya Pl, Dover Terrace, Gariahat, Kolkata, West Bengal 700029, India",5,23
Roy Architects And Engineers,https://www.google.com/maps/place/?q=place_id:ChIJs1R5HK5xAjoR_GceLx9ZXJM,http://royarchitectengineer.in/,+91 89615 98876,"First Floor , 2/50 Viveknagar Santoshpur, Pratapgarh, Garfa, Jadavpur, Kolkata, West Bengal 700075, India",4.9,14
Silhouette Studios Kolkata,https://www.google.com/maps/place/?q=place_id:ChIJjQ3ie093AjoR3nV7MwVIdo8,http://www.sstudioskolkata.com/,+91 85977 83351,"1st Floor, 46A, Southern Ave, Bhowanipore, Lake Range, Kalighat, Kolkata, West Bengal 700029, India",4.9,24
AAKRITI,https://www.google.com/maps/place/?q=place_id:ChIJN2_zcrV2AjoR9n7TF8xeZkk,http://www.aakritiarchitects.com/,+91 33 2441 5991,"4a, Ekdalia Pl, Golpark, Ekdalia, Ballygunge, Kolkata, West Bengal 700019, India",4.6,84
Architecture Discipline,https://www.google.com/maps/place/?q=place_id:ChIJzzEmhgniDDkR8c4-Oas_VD4,http://www.architecturediscipline.com/,+91 98111 88122,"Farms, Palm Ave, Shanti Kunj Main, Sector D, Vasant Kunj, New Delhi, Delhi 110070, India",4.5,49
D. Subhas and Associates,https://www.google.com/maps/place/?q=place_id:ChIJw-txuMB1AjoRmP0lh_r2Yw0,https://dsubhas.com/,+91 98314 45981,"1st Flr, Salt Lake, D 20/5, Sector II, Karunamoyee, Bidhannagar, Kolkata, West Bengal 700091, India",3.8,34
Ink & Inches Design Studio,https://www.google.com/maps/place/?q=place_id:ChIJLyHBSy6d-DkRC-aSGE3lHIc,,+91 96747 97937,"64, Institute Ln, Neogipara, Ashokgarh, Kolkata, Baranagar, West Bengal 700035, India",5,15
Set Square Architecture & Interiors,https://www.google.com/maps/place/?q=place_id:ChIJC0zSUq9xAjoRNoGatUcG8iM,http://setsquarearch.com/,+91 33 2442 5072,"87/19/1, Banku Bihari Chatterjee Rd, Bosepukur, Kasba, Kolkata, West Bengal 700042, India",4.7,12
The Vastukriti Architects & Engineer (Design & Construction),https://www.google.com/maps/place/?q=place_id:ChIJ624qjHtJ8DkRqqFCwiDjObg,http://thevastukritiarchitects.in/,+91 80546 74098,"Hanuman Path, opposite SBI Bank, Tulsinagar Colony, Tilkamanjhi, Bhagalpur, Bihar 812001, India",4.9,165
Liquid Architects (OPC) Pvt. Ltd.,https://www.google.com/maps/place/?q=place_id:ChIJ77lV4Qo38DkRJgvfxdDOtHE,http://www.liquidinc.in/,+91 96502 13789,"BHIKHANPUR GUMTI NO. 3, Bhikhanpur, Bhagalpur, Bihar 812001, India",4.7,43
DesignTech Homes (Engineer Yash),https://www.google.com/maps/place/?q=place_id:ChIJE3IJ02U38DkRhYJEkROrt5Y,https://designtech.homes/,+91 80922 91093,"near Akashwani, Adampur, Bhagalpur, Bihar 812001, India",5,138
MODERN ERA,https://www.google.com/maps/place/?q=place_id:ChIJq-G8E9lL8DkRqAzmjjWj77c,,+91 74885 28651,"near GYAN GANGA) Mashakchak Ghantaghar, 7X2J+9V8, beside Surya dignostic centre, Adampur, Bhagalpur, Bihar 812001, India",4.9,29
Design Mantra Bhagalpur,https://www.google.com/maps/place/?q=place_id:ChIJM-2RRQNL8DkRW_bh4yUiYKk,https://www.instagram.com/designmantrabhagalpur/,+91 80841 41906,"Sitla sthan road, Tilkamanjhi - Champanagar Rd, Tulsinagar Colony, Bank Colony, Tulasinagar Colony, Bhagalpur, Bihar 812001, India",4.9,212
Spacefic Architects,https://www.google.com/maps/place/?q=place_id:ChIJtctjPbHl8TkRIJIR1zOjQeU,https://spaceficarchitects.com/,+91 88247 66347,"Main Rd, Kalibari, Khagaria, Bihar 851204, India",4.9,79
Attik Architect,https://www.google.com/maps/place/?q=place_id:ChIJkWx0_B828DkRVw9UQoO51lw,,+91 75038 21328,"GROUND FLOOR, KAMAL BHAWAN, Sitla Asthan Rd, Tulsinagar Colony, Bank Colony, Tilka manjhi, Bhagalpur, Bihar 812002, India",4.2,20
Er Pritam,https://www.google.com/maps/place/?q=place_id:ChIJy8oB771L8DkR3i-c3_IRuXk,,+91 91994 00617,"Dumka road Railway station, near middle school, Tilkamanjhi, Bhagalpur, Bihar 812005, India",4.9,115
Engineer Hasan,https://www.google.com/maps/place/?q=place_id:ChIJR1tQTORJ8DkRohTLClymK-Q,,+91 72778 42531,"Bhikanpur Rd, Bhikhanpur, Bhagalpur, Bihar 812002, India",4.9,339
Infinity Architects,https://www.google.com/maps/place/?q=place_id:ChIJI1P_f_9J8DkR4LnUdeT2OoY,,+91 83407 76365,"Radha Rani Sinha Rd, Masakchak, Adampur, Bhagalpur, Bihar 812001, India",4.8,28
Archgen Architects,https://www.google.com/maps/place/?q=place_id:ChIJ3weWH8pJ8DkRcy_LfcnDMYY,,+91 82109 67229,"722H+GQC, Road, near Happy Valley School, Jai Vihar Colony, Jhurkhuria, Bhagalpur, Bihar 813210, India",4.9,8
Naksha Kendra Banka,https://www.google.com/maps/place/?q=place_id:ChIJN20oY1tV8DkRiVyQAQy_2yw,,+91 82712 85761,"Jail Road, Banka, Bihar 813102, India",4.9,19
Naksha Kendra,https://www.google.com/maps/place/?q=place_id:ChIJ66F3OfpL8DkRXzBMy334yOc,http://nakshakendra.com/,+91 91994 00617,"Tilkamanjhi, Bhagalpur, Bihar 812002, India",4.8,23
Mahak Home Planner's,https://www.google.com/maps/place/?q=place_id:ChIJ7UVwxE758DkRLD3Q82GkQwg,https://sites.google.com/view/mahakhome/interior-projects,+91 80514 18515,"Block Rd, Bounsi, Mandar Vidyapith, Bihar 813104, India",4.7,13
THE HOMES (a design studio),https://www.google.com/maps/place/?q=place_id:ChIJHeZQWNpJ8DkR_TFOL2SGIIY,,+91 94726 03933,"BE-028-0393, Hatia Rd, Tulsinagar Colony, Bank Colony, Tilka manjhi, Bhagalpur, Bihar 812001, India",5,2
Architect Ranjan Builder & Developers,https://www.google.com/maps/place/?q=place_id:ChIJsfpcdQD57zkR9I8F0ba3UFU,,+91 98010 27533,"near Railway Gumti, near Rambagh, Rambagh, Purnia, Baghmara, Bihar 854301, India",4.9,41
Fozils Engineering,https://www.google.com/maps/place/?q=place_id:ChIJ3bY_1dRL8DkRFef7UmJsNhI,http://www.fozils.com/,+91 99395 06530,"Bhagwan Mahaveer Path, Tatarpur, Bhagalpur, Bihar 812002, India",5,4
THE NAKSHA WALA (Construction),https://www.google.com/maps/place/?q=place_id:ChIJz_CUdwBL8DkRJ0oB8h4bPLY,http://www.thenakshawala.com/,+91 76459 03627,"Near, Mujahid Pur, Thana, Bhagalpur, Bihar 812002, India",5,7
DAS ARCHITECTS,https://www.google.com/maps/place/?q=place_id:ChIJJZfhWrr57zkRkrOiFKwQpQ0,https://www.facebook.com/Das-Architects-101791567853940/?ref=pages_you_manage,,"NETAJI CHOWK, Bhatta Bazar, Purnia, Bihar 854301, India",4.9,18
HARSH CONSULTANCY,https://www.google.com/maps/place/?q=place_id:ChIJ-5h7Oxyq-jkR-j8oYV1If_8,,+91 90090 04735,"near NBPDCL, Barmasia Power House Colony, New Officer's Colony, Katihar, Bihar 854105, India",4.1,234
ArEiCon: Architects | Engineers | Interiors | Consultant | Contractor,https://www.google.com/maps/place/?q=place_id:ChIJ92jZLrQZ6zkRS9HsFwXw5oI,https://areicon.com/,,"Kupondole Rd Chowk, Lalitpur 44600, Nepal",4.9,47
One Line Architects,https://www.google.com/maps/place/?q=place_id:ChIJJ8-hDu4Y6zkRVSbET16auP8,https://onelinearchitects.com.np/,+977 985-1223595,"Pulchowk - Dhobighat Rd, Lalitpur 44700, Nepal",4.9,38
Skyline Architects,https://www.google.com/maps/place/?q=place_id:ChIJs0Fo9ZcZ6zkRRiZyHWb9qxo,http://www.skylinearchitects.com.np/,+977 1-5913931,"M8PH+R74 Kathmandu, Rudhramati marg, Kathmandu 44600, Nepal",4.5,11
Off Grid Architects Pvt. Ltd,https://www.google.com/maps/place/?q=place_id:ChIJu6E93M0Z6zkRWEIavwXaFvs,,+977 980-3594815,"Jhamsikhel chowk, Lalitpur 44600, Nepal",5,12
NPM ARCHITECTS / House of Architects,https://www.google.com/maps/place/?q=place_id:ChIJq4VKmZUZ6zkRGMgJdw1EJjk,,+977 1-5347353,"Tripureshwor rd, Kathmandu 44600, Nepal",5,3
Jaru Architects & Associates Pvt. Ltd.,https://www.google.com/maps/place/?q=place_id:ChIJ05S3Q1EJ6zkR9UYtfIvaHH0,http://www.jaruarchitects.com.np/,+977 985-1145948,"Hattiban, Lalitpur 44700, Nepal",4.7,10
Architect's Studio Pvt Ltd,https://www.google.com/maps/place/?q=place_id:ChIJt89TTg0Z6zkRp-vWihjuB4I,,+977 1-4415115,"Tejbhawan, P89C+G56, Uttar Dhoka Sadak, काठमाडौँ 44600, Nepal",4.9,11
NextGen interiors & Architects,https://www.google.com/maps/place/?q=place_id:ChIJETzzH64Z6zkR8nv2VW-TQmk,https://nextgeninteriors.com.np/,+977 984-9151220,"Baluwatar, Kathmandu 44600, Nepal",5,133
KEFI architecture,https://www.google.com/maps/place/?q=place_id:ChIJ-0Oe0HOaBgIR9SDR6Riv1mg,,+977 986-5222882,"Nagabahal, Dhalayacha - Nagabahal Rd, Lalitpur 44600, Nepal",5,3
E.Z Architects Pvt.Ltd,https://www.google.com/maps/place/?q=place_id:ChIJJdX1Q0sZ6zkRXmJdZyWQwo4,https://www.instagram.com/ez_architects_np/,+977 984-1081680,"Lalitpur 44600, Nepal",5,1
Scale Architects Pvt. Ltd.,https://www.google.com/maps/place/?q=place_id:ChIJp7z65EkZ6zkR-qrvNS3mOpk,,+977 985-1153498,"Dhapasi Marg, Kathmandu 44600, Nepal",4.3,15
Fore Sight Architects,https://www.google.com/maps/place/?q=place_id:ChIJk03rx5MZ6zkR4KJJHDRomOw,,,"Pulchowk, Lalitpur 44600, Nepal",5,5
NEWTONS DESIGN,https://www.google.com/maps/place/?q=place_id:ChIJT6JlhWQZ6zkRYaWGRt-KY30,,+977 981-3076797,"Park Ln 10, Kathmandu 44605, Nepal",4.9,17
Mathema And Partners,https://www.google.com/maps/place/?q=place_id:ChIJD34Q504Y6zkRmMSBg1QhK8A,http://mathema-partners.com/,+977 1-5422579,"M8Q4+HGW, Lalitpur 44701, Nepal",4.3,26
Nepal Designers and Builders,https://www.google.com/maps/place/?q=place_id:ChIJKQuJqe0Z6zkRJV9HgfYgTEE,https://www.ndnb.com.np/,+977 985-1340040,"Near Malpot Office, काठमाडौँ 44600, Nepal",4.9,25
ROYAL ARCHITECTS & CONSTRUCTION ENGINEERING (RACE) Best Architect in Gorakhpur,https://www.google.com/maps/place/?q=place_id:ChIJb6gdRDZFkTkRNJ7FjHlo5kc,https://www.royalarchitect.in/,+91 70079 75556,"UGF-2a, Santosh Arcade, Passport office complex, Medical College Road, Basharatpur, Ashok Nagar, Gorakhpur, Uttar Pradesh 273004, India",4.9,209
A.S.K Architect's Group,https://www.google.com/maps/place/?q=place_id:ChIJx0SfA8RFkTkRky35uY1dMo8,,+91 80901 50500,"Jail Bypass Rd, Padri Bazar, Shahpur, Gorakhpur, Uttar Pradesh 273014, India",4.8,64
AR Architects & Construction,https://www.google.com/maps/place/?q=place_id:ChIJEbUa7pJFkTkRvVuz7EtA0L4,,+91 87566 21131,"H.No.- 843- J,Lachhipur, Masahawa Tola, in front of Rani Sati Mandir, Gorakhnath, Gorakhpur, Uttar Pradesh 273015, India",4.9,38
Design Abode Architectural Design Firm,https://www.google.com/maps/place/?q=place_id:ChIJwwFDJIjFkDkRN4ar89qMlRA,http://designabode.in/,+91 96966 52099,"Chaudhary Complex, 1st Floor, by RKBK Petrol Pump, Kachehari Rd, Shashtri Chowk, Katra, Basti, Uttar Pradesh 272001, India",4.8,26
"Manara Architects - Best Top Architecture Firm & Top Architects in Nautanwa ,Maharajganj U.P.",https://www.google.com/maps/place/?q=place_id:ChIJ8a9av_2ZljkRI4nKQ0eCqrk,http://manaraarchitects.com/,+91 90051 62271,"Tehsil Road, near Fool Ghar, Nautanwa, Uttar Pradesh 273164, India",5,16
Equinox Space Design & Architects,https://www.google.com/maps/place/?q=place_id:ChIJF4FCAk9FkTkRHfodEkgQHcw,https://equinoxspacedesign.com/,+91 63919 29337,"H, Infront of Prakhar Enterprises, 251/C, Jail Bypass Rd, Bichhiya Railway Colony, Gorakhpur, Uttar Pradesh 273012, India",4.9,92
RAVI ARCHITECTS,https://www.google.com/maps/place/?q=place_id:ChIJs01N9_JFkTkRW_dAjzlilPg,,+91 80769 44012,"STERNPUR, near SAINT MARRY INTER COLLEGE, Padri Bazar, Vishwakarmapuram, Gorakhpur, Uttar Pradesh 273014, India",4.9,34
Incube Design Associates,https://www.google.com/maps/place/?q=place_id:ChIJyQQs7_1EkTkR2_cJdEdvjak,http://www.incubedesign.in/,+91 80106 03323,"House no- 240-S, Scholars Academy, Road, Nakaha no 1, Basharatpur, Ramjanki Nagar, Gorakhpur, Uttar Pradesh 273004, India",4.8,55
saar - the design studio,https://www.google.com/maps/place/?q=place_id:ChIJQ3LkV2fjmzkRKgVllwtPit0,https://business.google.com/v/_/AKsrIN3tmEa1Dmujb6SSPJTFWewrlnlnpeW5tt68x1A4oHpfEhp9kg/3c72/_?exp=1778401&myads=1,+91 87360 64417,"427-B, Harhwa Fatak Rd, Om Nagar, Ramjanki Nagar, Gorakhpur, Uttar Pradesh 273004, India",5,70
Studio Dygonal - Architecture and interior design,https://www.google.com/maps/place/?q=place_id:ChIJQy4gVrZFkTkRkcyxXaHLXiM,https://dygonalworks.carrd.co/,,"Awas Vikas, B-279, near Kali Mandir, Shahpur, Gorakhpur, Uttar Pradesh 273006, India",5,12
Vats Architect,https://www.google.com/maps/place/?q=place_id:ChIJs9VwzZbFkDkRhigUJ5ZHdjE,,+91 95188 62592,"Civil Lines, Basti, Uttar Pradesh 272001, India",4.7,3
ArcHouse Design & Associates,https://www.google.com/maps/place/?q=place_id:ChIJvw_wPENFkTkRBhovfbmC14A,,+91 96530 26791,"Dharampur - Shahpur Rd, in front of Little Flower School, Gorakhpur, B Colony Shahpur, Gorakhpur, Uttar Pradesh 273004, India",4.9,55
designlab,https://www.google.com/maps/place/?q=place_id:ChIJq1r_RcnFkDkRtphBh3XZOdw,,+91 91407 87634,"SHARMA COLONY ORIJOT, PURANI, Gandhi Nagar, Basti, THANA, Uttar Pradesh 272001, India",5,14
Formatix Architects Best Architect in Gorakhpur,https://www.google.com/maps/place/?q=place_id:ChIJZT48wOlFkTkR00qN05D1B8c,http://formatix.in/,+91 88530 03125,"1st floor, United Compound, Cinema Rd, Golghar, Gorakhpur, Uttar Pradesh 273001, India",4.9,128
Design Square & Associate's,https://www.google.com/maps/place/?q=place_id:ChIJ5cftuABFkTkRzqpos06y55k,,+91 78000 56744,"H.N.Singh Chowk, 412-A, Basharatpur, Gorakhpur, Uttar Pradesh 273004, India",5,18
